0.105345	4.39575	8.93516	1
0.335188	4.31914	8.81066	1
0.469264	4.26168	8.71489	1
0.411803	4.32872	8.94474	1
0.392649	4.40533	8.90643	1
0.23942	4.5011	8.82024	1
0.143652	4.52983	8.71489	1
0.0957681	4.52025	8.60955	1
0.162806	4.49152	8.66701	1
0.23942	4.36702	8.67659	1
0.296881	4.38618	8.79151	1
0.23942	4.46279	8.61913	1
0.23942	4.52983	8.72447	1
0.143652	4.54898	8.79151	1
0.0861913	4.58729	8.89685	1
0.105345	4.57771	8.82024	1
0.277727	4.61602	8.63828	1
0.296881	4.59687	8.67659	1
0.316035	4.60644	8.83939	1
0.268151	4.45322	8.79151	1
0.23942	4.40533	8.79151	1
0.220267	4.48195	8.70532	1
0.229843	4.51068	8.67659	1
0.105345	4.58729	8.6287	1
0.0957681	4.6256	8.63828	1
0.0957681	4.57771	8.95431	1
0.220267	4.57771	9.03093	1
0.383072	4.53941	8.93516	1
0.383072	4.45322	8.81066	1
0.220267	4.3766	8.67659	1
0.296881	4.47237	8.56167	1
0.229843	4.52983	8.49463	1
0.258574	4.58729	8.57124	1
0.306458	4.59687	8.54251	1
0.344765	4.6256	8.54251	1
0.316035	4.59687	8.8777	1
0.363919	4.60644	9.03093	1
0.105345	4.63517	9.09797	1
0.0957681	4.69264	9.14585	1
0.191536	4.6256	8.8777	1
0.268151	4.56814	8.82024	1
0.363919	4.55856	8.80109	1
0.335188	4.44364	8.53294	1
0.373495	4.51068	8.59997	1
0.373495	4.56814	8.56167	1
0.335188	4.53941	8.66701	1
0.325611	4.54898	8.7532	1
0.153229	4.61602	8.85855	1
0.153229	4.55856	8.77235	1
0.201113	4.56814	8.53294	1
0.316035	4.61602	8.60955	1
0.229843	4.64475	8.48505	1
0.162806	4.70221	8.78193	1
0.201113	4.73094	8.70532	1
0.201113	4.75967	8.73405	1
0.201113	4.68306	8.71489	1
0.277727	4.6639	8.80109	1
0.248997	4.70221	8.69574	1
0.268151	4.74052	8.65743	1
0.258574	4.77883	8.44674	1
0.316035	4.79798	8.54251	1
0.354342	4.75967	8.43717	1
0.296881	4.73094	8.44674	1
0.220267	4.71179	8.59997	1
0.201113	4.67348	8.59997	1
0.42138	4.6639	8.65743	1
0.392649	4.74052	8.61913	1
0.363919	4.70221	8.73405	1
0.316035	4.65433	8.8777	1
0.162806	4.61602	8.86812	1
0.23942	4.61602	8.78193	1
0.316035	4.61602	8.54251	1
0.335188	4.59687	8.59997	1
0.287304	4.57771	8.53294	1
0.181959	4.55856	8.57124	1
0.344765	4.53941	8.83939	1
0.258574	4.54898	8.88728	1
0.23942	4.61602	9.02135	1
0.220267	4.6639	8.8777	1
0.325611	4.54898	8.86812	1
0.373495	4.5011	8.7532	1
0.335188	4.47237	8.83939	1
0.383072	4.46279	8.90643	1
0.229843	4.55856	8.80109	1
0.248997	4.6256	8.74362	1
0.23942	4.64475	8.77235	1
0.21069	4.6256	8.79151	1
0.287304	4.52025	8.85855	1
0.277727	4.45322	8.85855	1
0.296881	4.5011	8.91601	1
0.287304	4.52983	8.72447	1
0.23942	4.52983	8.74362	1
0.325611	4.53941	8.74362	1
0.392649	4.49152	8.63828	1
0.354342	4.51068	8.66701	1
0.287304	4.47237	8.79151	1
0.248997	4.5011	8.79151	1
0.220267	4.57771	8.65743	1
0.201113	4.6256	8.68616	1
0.268151	4.56814	8.7532	1
0.248997	4.53941	8.82024	1
0.363919	4.49152	8.84897	1
0.430956	4.51068	8.74362	1
0.42138	4.5011	8.69574	1
0.325611	4.55856	8.77235	1
0.0861913	4.70221	8.82024	1
0.172383	4.69264	8.85855	1
0.23942	4.59687	8.8777	1
0.316035	4.55856	8.81066	1
0.497994	4.47237	8.86812	1
0.430956	4.45322	8.78193	1
0.344765	4.52983	8.74362	1
0.392649	4.52025	8.65743	1
0.172383	4.53941	8.67659	1
0.0861913	4.54898	8.68616	1
0.114922	4.57771	8.68616	1
0.105345	4.54898	8.66701	1
0.153229	4.73094	8.59997	1
0.162806	4.72137	8.60955	1
0.124498	4.6256	8.91601	1
0.0670377	4.55856	8.92558	1
0.047884	4.64475	8.77235	1
0.0383072	4.69264	8.7532	1
-0.00957681	4.7501	8.88728	1
0	4.80756	8.78193	1
-0.00957681	4.77883	8.51378	1
0.287304	4.69264	8.74362	1
0.268151	4.51068	8.82982	1
0.124498	4.53941	8.76278	1
0.153229	4.63517	8.65743	1
0.0383072	4.73094	8.59997	1
-0.402226	4.76925	8.57124	1
-0.268151	4.71179	8.43717	1
-0.363919	4.48195	8.86812	1
-0.325611	4.36702	8.79151	1
-0.181959	4.32872	8.61913	1
-0.220267	4.39575	8.74362	1
-0.258574	4.5011	8.64786	1
-0.21069	4.48195	8.55209	1
-0.191536	4.41491	8.66701	1
-0.143652	4.31914	8.7532	1
-0.047884	4.29999	8.68616	1
0.0957681	4.30956	8.61913	1
0.306458	4.46279	8.68616	1
0.325611	4.51068	8.77235	1
0.162806	4.6256	9.07881	1
0.047884	4.6256	9.19373	1
-0.0670377	4.74052	9.165	1
0.0957681	4.6639	9.14585	1
0.134075	4.51068	8.85855	1
0.383072	4.40533	8.96389	1
0.919373	4.5011	8.65743	1
0.938527	4.35745	8.29351	1
0.584185	3.97437	9.30866	1
0.268151	4.22337	9.31823	1
-0.296881	4.9129	9.03093	1
-0.775721	5.00867	8.88728	1
-0.268151	4.83629	9.01178	1
0.0766145	4.59687	8.91601	1
0.536301	4.13718	8.38928	1
0.584185	4.0031	8.12113	1
-0.114922	4.19464	8.83939	1
-0.363919	4.41491	8.97347	1
-0.536301	4.76925	9.0405	1
-0.363919	4.76925	9.10754	1
-0.268151	4.77883	8.97347	1
-0.153229	4.7884	8.99262	1
0.162806	4.57771	8.61913	1
0.229843	4.5011	8.48505	1
0.153229	4.42448	8.51378	1
0.0766145	4.56814	8.24563	1
-0.296881	4.88417	8.5904	1
-0.373495	4.87459	8.78193	1
-0.316035	4.9129	8.82982	1
-0.229843	4.89375	8.83939	1
0.0383072	4.77883	8.81066	1
0.124498	4.75967	8.78193	1
0.0957681	4.69264	8.66701	1
0.0287304	4.77883	8.53294	1
-0.162806	4.95121	8.26478	1
-0.258574	4.92248	8.40844	1
-0.277727	4.95121	8.77235	1
-0.296881	4.97036	8.66701	1
-0.114922	4.94163	8.68616	1
-0.0383072	4.95121	8.61913	1
0	4.99909	8.3414	1
0.114922	5.01825	8.3414	1
0.143652	4.96079	8.26478	1
0.047884	4.89375	8.37971	1
0.172383	4.81713	8.27436	1
0.229843	4.85544	8.26478	1
0.0766145	5.00867	8.33182	1
-0.0287304	5.05655	8.48505	1
-0.153229	5.12359	8.61913	1
-0.23942	5.13317	8.60955	1
-0.0861913	5.06613	8.74362	1
0.0574608	4.99909	8.69574	1
0.0383072	5.04698	8.38928	1
0.114922	5.08528	8.26478	1
0.134075	5.07571	8.3414	1
0.0957681	5.05655	8.35098	1
0.0861913	5.07571	8.43717	1
0.0287304	5.01825	8.36055	1
-0.047884	5.07571	8.37013	1
-0.0287304	5.08528	8.38928	1
0.0383072	5.12359	8.42759	1
0.191536	5.14274	8.39886	1
0.402226	5.05655	8.42759	1
0.488417	4.97994	8.33182	1
0.0957681	4.85544	8.6287	1
-0.0766145	4.86502	8.69574	1
-0.536301	4.99909	8.7532	1
-0.708684	5.02782	8.68616	1
-0.71826	5.05655	8.59997	1
-0.708684	5.0374	8.66701	1
-0.402226	4.99909	8.45632	1
-0.402226	4.93206	8.61913	1
-0.574608	4.95121	8.69574	1
-0.574608	5.01825	8.54251	1
-0.316035	4.98952	8.48505	1
0.0957681	5.0374	8.0924	1
0.296881	4.97994	8.37013	1
0.277727	4.85544	8.7532	1
-0.0191536	4.97036	8.72447	1
-0.0287304	5.04698	8.4659	1
-0.181959	5.07571	8.83939	1
-0.124498	5.07571	8.74362	1
0.124498	5.02782	8.43717	1
0.325611	4.97994	8.42759	1
0.402226	4.88417	8.47547	1
0.430956	4.93206	8.22648	1
0.191536	4.99909	8.18817	1
0.0861913	5.06613	8.18817	1
-0.0957681	5.07571	8.59997	1
-0.124498	5.06613	8.67659	1
-0.00957681	5.0374	8.60955	1
-0.134075	5.04698	8.57124	1
-0.0574608	5.08528	8.50421	1
-0.0191536	5.13317	8.39886	1
0.124498	5.06613	8.29351	1
0.23942	4.99909	8.20732	1
0.143652	4.99909	8.37013	1
0.0574608	4.98952	8.66701	1
-0.306458	5.14274	8.39886	1
-0.383072	5.26724	8.38928	1
-0.316035	5.3247	8.82982	1
-0.162806	5.29597	8.52336	1
0.21069	5.10444	8.16902	1
0.306458	5.0374	8.37971	1
0.23942	4.97036	8.67659	1
0.153229	5.00867	8.65743	1
0.162806	5.21936	8.14029	1
0.296881	5.24809	8.07325	1
0.316035	5.08528	8.45632	1
0.296881	4.98952	8.58082	1
-0.00957681	5.06613	8.63828	1
-0.287304	5.20021	8.51378	1
-0.497994	5.45878	8.42759	1
-0.45011	5.59286	8.37971	1
0.0574608	5.45878	8.37971	1
0.0670377	5.23851	8.37971	1
-0.354342	5.02782	8.5904	1
-0.507571	5.05655	8.58082	1
-0.0191536	5.24809	7.98706	1
0.220267	5.21936	7.63272	1
0.354342	4.76925	7.64229	1
0.277727	4.49152	8.3414	1
-0.0191536	4.6256	9.08839	1
-0.411803	4.90332	9.05008	1
-0.459687	5.25767	9.1267	1
-0.248997	5.11401	9.05008	1
-0.0191536	5.00867	8.71489	1
0.0574608	5.0374	8.36055	1
0.0957681	5.08528	8.19775	1
-0.047884	5.02782	8.47547	1
-0.306458	5.0374	8.63828	1
-0.316035	5.13317	8.42759	1
-0.23942	5.39174	7.9679	1
-0.114922	5.42047	7.92002	1
0.124498	5.39174	8.10198	1
0.114922	5.40132	8.30309	1
0.0957681	5.11401	8.65743	1
0.0766145	5.07571	8.71489	1
0.172383	5.18105	8.63828	1
0.153229	5.24809	8.42759	1
-0.0574608	5.37259	8.31267	1
-0.0861913	5.40132	8.27436	1
-0.0670377	5.35344	8.2169	1
-0.0383072	5.33428	8.26478	1
-0.0957681	5.27682	8.2169	1
-0.0287304	5.31513	8.26478	1
0.0383072	5.29597	8.22648	1
0.0957681	5.22894	8.26478	1
0.0574608	5.27682	8.12113	1
0.0574608	5.35344	8.14986	1
-0.0191536	5.42047	8.19775	1
-0.00957681	5.38217	8.10198	1
0.0766145	5.38217	8.29351	1
0.047884	5.3247	8.3414	1
0.0670377	5.24809	8.49463	1
0.114922	5.33428	8.29351	1
0.21069	5.46836	8.08282	1
0.162806	5.46836	8.13071	1
0.114922	5.4109	8.08282	1
0.114922	5.43963	8.12113	1
0.143652	5.42047	8.35098	1
0.105345	5.43963	8.33182	1
0.153229	5.53539	8.03494	1
0.143652	5.50666	8.0924	1
0.21069	5.47793	8.25521	1
0.105345	5.48751	8.10198	1
0.191536	5.42047	8.12113	1
0.181959	5.36301	8.14986	1
0.114922	5.43963	8.04452	1
0.0957681	5.51624	8.07325	1
0.0861913	5.59286	8.14029	1
0.0287304	5.62159	8.15944	1
0.114922	5.51624	8.27436	1
0.153229	5.49709	8.2169	1
0.306458	5.43963	8.37013	1
0.268151	5.40132	8.24563	1
0.21069	5.50666	8.14029	1
0.134075	5.58328	7.97748	1
0.124498	5.46836	8.0924	1
0.0957681	5.38217	8.28394	1
0.143652	5.35344	8.30309	1
0.153229	5.34386	8.3414	1
0.134075	5.36301	8.13071	1
0.134075	5.37259	8.08282	1
0.229843	5.4109	8.07325	1
0.0957681	5.47793	8.02536	1
0.0766145	5.4109	8.20732	1
0.0766145	5.38217	8.30309	1
0.114922	5.30555	8.48505	1
0.143652	5.3247	8.58082	1
0.153229	5.43963	8.51378	1
0.229843	5.40132	8.28394	1
0.23942	5.31513	8.06367	1
0.201113	5.30555	8.10198	1
0.354342	5.18105	8.35098	1
0.469264	5.18105	8.29351	1
0.248997	5.25767	8.44674	1
0.181959	5.33428	8.37013	1
0.201113	5.43963	8.18817	1
0.21069	5.42047	8.35098	1
0.248997	5.29597	8.43717	1
0.105345	5.2864	8.7532	1
0.306458	5.21936	8.37971	1
0.335188	5.2864	8.17859	1
0.507571	5.30555	8.00621	1
0.622492	5.24809	8.30309	1
0.430956	5.14274	8.25521	1
0.277727	5.20021	8.20732	1
0.105345	5.22894	8.30309	1
0.143652	5.26724	8.45632	1
0.0957681	5.35344	8.40844	1
0.162806	5.33428	8.47547	1
0.411803	5.26724	8.37971	1
0.459687	5.24809	8.31267	1
0.373495	5.20021	8.6287	1
0.325611	5.20021	8.60955	1
0.258574	5.27682	8.14986	1
0.287304	5.3247	8.30309	1
0.105345	5.43005	8.22648	1
0.134075	5.4109	8.27436	1
0.21069	5.30555	8.32225	1
0.124498	5.23851	8.43717	1
0.105345	5.30555	8.18817	1
0.114922	5.40132	7.91044	1
0.21069	5.4109	8.05409	1
0.248997	5.38217	8.08282	1
0.383072	5.38217	8.43717	1
0.287304	5.3247	8.37971	1
0.21069	5.42047	8.02536	1
0.229843	5.46836	7.98706	1
0.201113	5.40132	8.31267	1
0.335188	5.47793	8.02536	1
0.191536	5.51624	8.14986	1
0.124498	5.46836	8.22648	1
-0.047884	5.43963	8.22648	1
-0.00957681	5.42047	8.16902	1
0.0574608	5.38217	8.35098	1
-0.0766145	5.38217	8.45632	1
-0.0861913	5.45878	8.35098	1
-0.0957681	5.53539	8.24563	1
0.0191536	5.43963	8.24563	1
0.0861913	5.4109	8.14029	1
0.248997	5.37259	8.08282	1
0.277727	5.36301	8.0924	1
0.143652	5.46836	8.13071	1
0.134075	5.52582	8.16902	1
0.181959	5.55455	8.00621	1
0.105345	5.58328	8.14986	1
0.00957681	5.5737	8.31267	1
0.0191536	5.46836	8.32225	1
0.0287304	5.43005	8.38928	1
0.0957681	5.45878	8.22648	1
0.124498	5.52582	8.04452	1
0.191536	5.53539	8.15944	1
0.21069	5.46836	8.12113	1
0.229843	5.48751	8.14986	1
0.220267	5.45878	8.19775	1
0.124498	5.4492	8.2169	1
-0.143652	5.43963	8.19775	1
-0.0766145	5.65989	8.07325	1
0.0766145	5.53539	7.45076	1
-0.0191536	5.49709	7.90087	1
-0.162806	5.36301	8.4659	1
-0.153229	5.2864	8.6287	1
-0.153229	5.38217	8.38928	1
-0.0574608	5.49709	8.15944	1
0.277727	5.46836	8.11155	1
0.354342	5.39174	8.27436	1
0.402226	5.21936	8.45632	1
0.469264	5.07571	8.49463	1
0.651223	5.09486	8.11155	1
0.785298	5.11401	8.0924	1
0.354342	5.22894	8.20732	1
0.0861913	5.23851	8.14986	1
-0.459687	5.11401	8.68616	1
-0.565032	5.10444	8.67659	1
-0.105345	5.4109	8.16902	1
0.172383	5.42047	7.79552	1
0.354342	5.21936	8.37013	1
0.440533	5.14274	8.66701	1
0.21069	5.31513	9.11712	1
0.0191536	5.35344	8.96389	1
-0.172383	5.40132	8.15944	1
-0.0670377	5.37259	8.05409	1
0.0957681	5.18105	8.08282	1
0.162806	5.19063	8.10198	1
0.363919	5.23851	8.13071	1
0.392649	5.2864	8.20732	1
0.114922	5.3247	8.13071	1
0.047884	5.37259	8.15944	1
-0.124498	5.46836	8.24563	1
0.0287304	5.4109	8.3414	1
0.258574	5.30555	8.03494	1
0.316035	5.3247	8.06367	1
0.0574608	5.33428	8.76278	1
-0.201113	5.43963	8.95431	1
-0.612916	5.68862	8.6287	1
-0.727837	5.74608	8.23605	1
-0.268151	5.75566	8.01579	1
0.134075	5.55455	7.87214	1
0.651223	5.39174	8.24563	1
0.756568	5.25767	8.22648	1
0.651223	5.10444	8.93516	1
0.354342	5.34386	8.55209	1
-0.411803	5.78439	7.78594	1
-0.565032	5.80354	7.99663	1
0.0191536	5.38217	8.00621	1
0.201113	5.0374	8.13071	1
-0.134075	4.63517	8.55209	1
-0.565032	4.7501	8.48505	1
-0.440533	5.34386	7.87214	1
-0.0287304	5.4109	7.46033	1
0.134075	4.96079	8.19775	1
-0.258574	4.84586	8.30309	1
-0.651223	5.08528	8.69574	1
-0.335188	5.26724	8.63828	1
0.507571	5.27682	8.31267	1
0.593762	5.14274	8.73405	1
0.373495	4.87459	9.47146	1
-0.0287304	4.79798	9.48104	1
-0.871489	5.31513	8.58082	1
-0.804452	5.70778	7.8434	1
-0.42138	5.5737	7.90087	1
-0.536301	5.20021	8.55209	1
-0.287304	5.1619	8.68616	1
-0.0670377	5.29597	8.31267	1
0.277727	5.15232	7.89129	1
0.45011	4.99909	8.48505	1
0.957681	5.18105	8.07325	1
0.766145	5.53539	7.65187	1
0.181959	5.96635	8.42759	1
-0.191536	5.83228	8.83939	1
-0.201113	5.50666	8.81066	1
-0.105345	5.4109	8.11155	1
0.0957681	5.20021	8.15944	1
0.114922	5.09486	8.27436	1
0.248997	5.21936	7.71891	1
0.335188	5.47793	7.49864	1
0.344765	5.64074	7.51779	1
0.220267	5.55455	8.10198	1
0.201113	5.4109	8.65743	1
0.162806	5.43005	8.60955	1
-0.134075	5.30555	8.44674	1
-0.181959	5.05655	8.54251	1
-0.162806	4.94163	8.28394	1
-0.191536	5.14274	7.72848	1
-0.162806	5.07571	8.14986	1
-0.0957681	4.94163	8.54251	1
-0.0191536	5.12359	8.44674	1
-0.0383072	5.37259	8.19775	1
-0.440533	5.4109	8.70532	1
-0.47884	5.29597	9.1267	1
-0.162806	5.05655	9.05008	1
-0.114922	4.96079	9.03093	1
-0.153229	4.94163	8.45632	1
-0.0670377	5.05655	8.27436	1
0.0766145	5.38217	8.24563	1
0.0861913	5.4492	8.23605	1
0.296881	5.34386	8.32225	1
0.430956	5.29597	8.42759	1
0.325611	5.26724	8.32225	1
0.248997	5.35344	8.29351	1
0.373495	5.39174	8.08282	1
0.268151	5.36301	8.04452	1
-0.0383072	5.37259	8.2169	1
-0.248997	5.34386	8.6287	1
-0.162806	5.4109	7.93917	1
-0.114922	5.50666	7.87214	1
0.134075	5.35344	8.25521	1
0.23942	5.23851	8.22648	1
0.296881	5.15232	8.0924	1
0.325611	5.04698	8.48505	1
0.325611	4.98952	8.4659	1
0.229843	4.98952	8.50421	1
0.220267	5.17148	8.33182	1
0.0957681	5.31513	8.17859	1
0.124498	5.2864	8.72447	1
0.277727	5.21936	8.23605	1
0.287304	5.18105	8.24563	1
0.344765	5.10444	8.67659	1
0.248997	4.99909	8.51378	1
0.172383	4.96079	8.4659	1
-0.143652	5.23851	8.35098	1
-0.124498	5.39174	8.17859	1
-0.0957681	5.3247	8.97347	1
-0.0957681	5.24809	9.15543	1
0.114922	5.05655	8.64786	1
0.268151	5.10444	8.49463	1
0.220267	5.05655	8.11155	1
0.124498	5.08528	7.79552	1
0.172383	5.12359	8.10198	1
0.134075	5.27682	8.15944	1
0.201113	5.1619	8.56167	1
0.220267	4.98952	8.73405	1
0.402226	4.97994	8.67659	1
0.71826	4.97994	8.53294	1
0.612916	4.98952	8.57124	1
0.593762	4.94163	8.5904	1
0.47884	4.97036	8.59997	1
0.440533	4.99909	8.6287	1
0.23942	5.00867	8.48505	1
0.229843	5.06613	8.3414	1
0.181959	5.06613	8.25521	1
0.172383	5.10444	8.42759	1
0.21069	5.08528	8.39886	1
0.268151	5.08528	8.59997	1
0.191536	5.06613	8.64786	1
0.0957681	5.10444	8.48505	1
0.172383	5.20021	8.29351	1
0.201113	5.20021	8.22648	1
0.220267	5.10444	8.35098	1
0.296881	5.1619	8.40844	1
0.363919	5.18105	8.24563	1
0.325611	5.20021	8.40844	1
0.220267	5.12359	8.49463	1
0.268151	5.11401	8.5904	1
0.316035	5.13317	8.33182	1
0.277727	5.1619	8.37971	1
